feature	logFC	AveExpr	t	P.Value	adj.P.Val	B
ILMN_2393968	-0.29994709172821	5.55034572408033	-4.16152599970013	6.30761722395794e-05	0.0215968627191753	1.58281705935874
ILMN_1676407	-0.337632844388757	5.35969017160265	-4.16043980749911	6.33356604850626e-05	0.0215968627191753	1.57918571160922
ILMN_3239548	-0.303331601740454	5.09515235122861	-4.15337021116713	6.50497643305073e-05	0.0218376193017454	1.55556706806147
ILMN_1673337	-0.278698786633926	5.02160551549135	-4.15133531237546	6.55513404586179e-05	0.0218376193017454	1.54877398687489
ILMN_2382906	0.419116781780578	4.93581900964375	4.14807580467109	6.63625062877609e-05	0.0218376193017454	1.537897713969
ILMN_2388547	0.686381530770392	3.88274060078392	4.14475656306135	6.71984281639326e-05	0.0218376193017454	1.52682833577985
ILMN_1863962	0.301484211228665	4.35937923865979	4.14405015927185	6.73776285997749e-05	0.0218376193017454	1.52447335111033
ILMN_1777411	0.506172818685844	6.25794919047959	4.14079014336481	6.82105845139957e-05	0.0218376193017454	1.51360890608632
ILMN_2051519	0.332452520477569	7.79512282792916	4.14040678077548	6.83091827337719e-05	0.0218376193017454	1.51233169635064
ILMN_1735502	0.409791133764225	5.70931730544259	4.13821683476168	6.88750477354815e-05	0.0218376193017454	1.50503728516901
ILMN_1755077	0.368886167794731	5.3951097502845	4.13496632977458	6.97232485117042e-05	0.0219143201517874	1.49421534165539
