feature	logFC	AveExpr	t	P.Value	adj.P.Val	B
ILMN_1707391	0.356939705236873	3.85246829561201	4.23421140033366	4.78500987566019e-05	0.00804212915792051	1.83779053716427
ILMN_1747303	0.331936422378708	4.80089108125325	4.23249198054641	4.81655222634241e-05	0.00804212915792051	1.83186897386368
ILMN_2176037	0.38460071401532	5.36329050339161	4.23168558804882	4.83141404385098e-05	0.00804212915792051	1.82909239511291
ILMN_1713189	0.397550623211527	4.4926185889013	4.22954399492078	4.87109784155664e-05	0.00804212915792051	1.82172024315313
ILMN_1725271	-0.388078965219702	3.84451204045837	-4.22879123784029	4.88512070652066e-05	0.00804212915792051	1.81912959856708
ILMN_1734929	0.53395033373337	4.26329966294709	4.22826649848956	4.89491884006782e-05	0.00804212915792051	1.81732387797136
ILMN_1688168	0.388989909357115	3.29375635729431	4.2240452729184	4.97442904673579e-05	0.00812936494091839	1.80280362401913
ILMN_1748974	-0.346475420417693	4.03323256021671	-4.22014050410283	5.04908225600978e-05	0.00812936494091839	1.78938100158674
ILMN_1672004	0.386903229401795	5.08802455986217	4.22009796682738	5.04990140006961e-05	0.00812936494091839	1.78923482799152
ILMN_1682957	0.329508649016389	5.56342574914811	4.21898298664433	5.07141826158186e-05	0.00812936494091839	1.78540371897601
ILMN_1727458	0.392788622523025	4.99641029980413	4.21861725711152	5.07849526503681e-05	0.00812936494091839	1.78414721524018
