logFC,AveExpr,t,P.Value,adj.P.Val,B,GeneSymbol
0.300048934600554,0.0991863805974304,17.6563328439182,7.7110334324119e-54,4.37167872609541e-52,111.733148055066,C1orf78
0.263163984094492,-0.0127316082751606,17.638186058962,9.35146841559738e-54,5.25039702495072e-52,111.54133140474,GNA13
0.217672303767077,0.0731331639458244,17.5872692024655,1.60630004045111e-53,8.87544514414334e-52,111.003334853293,DGCR6
0.234869045233348,0.00236757656595289,17.5845328764915,1.65367125300348e-53,9.10827473371062e-52,110.97443114096,SART2
0.413560782782739,0.0584065183468951,17.5808028280342,1.72050143468807e-53,9.44647554282204e-52,110.935032227594,CFHR1P
-0.217350954384339,-0.0687519847224839,-17.5725901511919,1.87730870321877e-53,1.0242808144051e-51,110.848291139906,KIF9
0.23399126296325,0.0999408155174732,17.55094221757,2.36248514912454e-53,1.28096741496924e-51,110.619687999603,BHLHB4
0.241522010922949,0.0798914331391863,17.5366060774671,2.75086508481853e-53,1.48231600003921e-51,110.468329119927,PTBP1
-0.204529998722896,-0.103133156341756,-17.5342323099826,2.82106485325462e-53,1.51545165959558e-51,110.443269652337,OCIAD2
0.325170922065741,0.00870939514368308,17.5280656847552,3.01190778119359e-53,1.61036600558985e-51,110.378172843898,CLIC1
0.247218755958961,0.0231143818824411,17.5043836150274,3.87256808210701e-53,2.05494047161807e-51,110.1282210178,TNIP2
0.227405870262194,0.0516168592826553,17.4997497198862,4.06775245872333e-53,2.13894959347672e-51,110.079320778753,VASP
-0.287940637498766,-0.114211744582441,-17.4965454511854,4.2084369220783e-53,2.20626038038472e-51,110.045508554305,SRD5A1
0.301887321566373,0.115276351282156,17.4949113364813,4.28204414247233e-53,2.23810745644837e-51,110.028265467404,RAB13
0.282634828331743,0.0660441659111349,17.489837698723,4.5188771954046e-53,2.35482208341369e-51,109.974730836263,LRP4
0.275349554781651,0.0146744812055675,17.4774763470207,5.15212115645446e-53,2.66882942643125e-51,109.844313079039,METTL7B
